Price,Close,High,Low,Open,Volume
Ticker,^CNX100,^CNX100,^CNX100,^CNX100,^CNX100
Date,,,,,
2022-06-27,15990.2998046875,16086.9501953125,15974.400390625,16082.4501953125,4813400
2022-06-28,16008.849609375,16045.0498046875,15857.0,15919.2998046875,5672900
2022-06-29,15952.75,16013.7998046875,15845.4501953125,15857.099609375,7095800
2022-06-30,15929.400390625,16047.75,15881.0,15933.9501953125,6154400
2022-07-01,15925.9501953125,15966.0498046875,15679.2998046875,15861.599609375,6625000
2022-07-04,16018.150390625,16033.900390625,15844.650390625,15894.7001953125,5064700
2022-07-05,16001.599609375,16209.2998046875,15973.349609375,16093.5498046875,4608800
2022-07-06,16196.25,16217.2001953125,15990.150390625,16009.2998046875,5097800
2022-07-07,16339.099609375,16355.75,16251.650390625,16322.150390625,5374100
2022-07-08,16424.0,16477.349609375,16353.099609375,16475.849609375,4662900
2022-07-11,16465.099609375,16491.099609375,16331.2001953125,16346.75,4749700
2022-07-12,16323.5,16421.94921875,16293.7998046875,16380.150390625,4689700
2022-07-13,16237.25,16411.55078125,16220.150390625,16396.94921875,4606600
2022-07-14,16213.0498046875,16329.5498046875,16115.650390625,16294.75,4489600
2022-07-15,16317.2001953125,16334.650390625,16204.0498046875,16287.849609375,4382000
2022-07-18,16548.150390625,16559.19921875,16415.150390625,16423.849609375,4377700
2022-07-19,16614.05078125,16634.349609375,16460.94921875,16460.94921875,4603100
2022-07-20,16773.69921875,16846.94921875,16744.30078125,16829.05078125,5857000
2022-07-21,16881.69921875,16904.400390625,16737.80078125,16777.25,4442000
2022-07-22,16970.69921875,17002.900390625,16872.400390625,16940.19921875,3807900
2022-07-25,16892.099609375,16960.30078125,16825.44921875,16924.30078125,6138900
2022-07-26,16733.30078125,16899.0,16710.0,16896.400390625,7857700
2022-07-27,16889.55078125,16900.94921875,16687.25,16724.0,7368300
2022-07-28,17169.69921875,17186.400390625,16985.150390625,17016.099609375,8653400
2022-07-29,17400.75,17413.849609375,17266.0,17317.349609375,8552200
2022-08-01,17598.80078125,17614.19921875,17396.0,17487.650390625,7583100
2022-08-02,17618.25,17656.900390625,17489.80078125,17576.05078125,11291400
2022-08-03,17646.0,17665.349609375,17487.69921875,17621.25,11015000
2022-08-04,17652.94921875,17753.849609375,17420.400390625,17723.5,9976400
2022-08-05,17655.5,17747.400390625,17625.349609375,17699.349609375,10797000
2022-08-08,17784.80078125,17799.900390625,17621.150390625,17664.19921875,6014000
2022-08-10,17784.900390625,17829.44921875,17695.80078125,17829.44921875,7221800
2022-08-11,17913.94921875,17962.349609375,17883.099609375,17955.900390625,6411900
2022-08-12,17956.80078125,17982.900390625,17857.75,17916.650390625,8538000
2022-08-16,18107.25,18118.44921875,18028.099609375,18056.25,0
2022-08-17,18235.55078125,18258.150390625,18125.849609375,18154.19921875,7709600
2022-08-18,18264.400390625,18277.099609375,18156.30078125,18195.650390625,7717700
2022-08-19,18071.099609375,18304.69921875,18026.599609375,18281.599609375,8159000
2022-08-22,17792.44921875,18007.099609375,17767.25,18001.30078125,7035400
2022-08-23,17878.400390625,17926.94921875,17644.599609375,17654.5,6893300
2022-08-24,17917.30078125,17933.099609375,17790.900390625,17832.849609375,5700300
2022-08-25,17847.650390625,18044.849609375,17813.80078125,17992.80078125,5921900
2022-08-26,17893.80078125,18017.44921875,17855.94921875,17949.099609375,5856800
2022-08-29,17666.44921875,17730.099609375,17486.849609375,17499.75,5228300
2022-08-30,18112.400390625,18131.30078125,17766.849609375,17776.75,6883700
2022-09-01,17924.30078125,18063.900390625,17850.150390625,17858.44921875,7096900
2022-09-02,17916.0,18029.400390625,17871.19921875,17989.5,5657700
2022-09-05,18021.650390625,18041.650390625,17922.94921875,17928.80078125,4759400
2022-09-06,18031.30078125,18125.05078125,17955.25,18061.900390625,6336300
2022-09-07,18008.099609375,18036.75,17874.650390625,17906.650390625,6291200
2022-09-08,18168.849609375,18178.19921875,18067.849609375,18135.849609375,6403300
2022-09-09,18198.099609375,18298.900390625,18148.5,18298.900390625,6253900
2022-09-12,18319.80078125,18352.80078125,18255.55078125,18257.849609375,4986700
2022-09-13,18453.69921875,18471.05078125,18393.44921875,18429.05078125,6774800
2022-09-14,18405.599609375,18486.94921875,18147.599609375,18147.599609375,8179600
2022-09-15,18316.900390625,18505.19921875,18282.75,18459.900390625,6727500
2022-09-16,17938.099609375,18259.099609375,17898.30078125,18239.150390625,10463300
2022-09-19,18025.25,18080.650390625,17828.75,17958.30078125,6334600
2022-09-20,18222.099609375,18329.0,18161.349609375,18180.900390625,5992100
2022-09-21,18091.900390625,18255.44921875,18041.150390625,18180.55078125,5441200
2022-09-22,18030.400390625,18111.44921875,17914.150390625,17988.5,5713100
2022-09-23,17718.44921875,18050.099609375,17686.05078125,18004.94921875,6831400
2022-09-26,17374.80078125,17576.400390625,17329.30078125,17549.0,8318700
2022-09-27,17366.400390625,17544.150390625,17290.849609375,17469.900390625,6513500
2022-09-28,17219.55078125,17401.400390625,17179.25,17229.0,6215300
2022-09-29,17167.75,17403.55078125,17139.25,17361.849609375,7470600
2022-09-30,17438.599609375,17518.099609375,17080.650390625,17146.94921875,7249400
2022-10-03,17190.900390625,17469.900390625,17137.30078125,17448.69921875,5310300
2022-10-04,17589.30078125,17602.05078125,17444.400390625,17470.75,4709500
2022-10-06,17662.80078125,17750.599609375,17647.400390625,17700.849609375,5130000
2022-10-07,17641.44921875,17660.150390625,17532.900390625,17624.599609375,5416900
2022-10-10,17553.150390625,17596.150390625,17380.599609375,17419.19921875,4502900
2022-10-11,17285.849609375,17585.75,17251.150390625,17582.19921875,4946900
2022-10-12,17423.400390625,17440.44921875,17249.900390625,17330.80078125,4519900
2022-10-13,17302.150390625,17417.150390625,17247.400390625,17393.0,4463500
2022-10-14,17432.55078125,17620.849609375,17418.55078125,17612.849609375,4191100
2022-10-17,17560.5,17580.25,17335.5,17395.19921875,3962800
2022-10-18,17741.19921875,17774.0,17681.849609375,17685.150390625,5266900
2022-10-19,17756.25,17862.05078125,17721.25,17822.650390625,4057100
2022-10-20,17829.44921875,17850.80078125,17665.900390625,17670.599609375,4778400
2022-10-21,17808.80078125,17915.25,17751.25,17887.94921875,5003500
2022-10-24,17951.30078125,18008.5,17926.94921875,17973.75,799600
2022-10-25,17887.400390625,18027.30078125,17871.0,18023.900390625,4959400
2022-10-27,17989.0,18027.94921875,17899.650390625,18002.05078125,5776500
2022-10-28,18017.19921875,18065.05078125,17950.099609375,18011.30078125,4682000
2022-10-31,18243.400390625,18256.650390625,18125.099609375,18133.75,4819400
2022-11-01,18383.19921875,18397.55078125,18290.349609375,18354.900390625,5764400
2022-11-02,18322.400390625,18413.900390625,18287.349609375,18413.0,4681600
2022-11-03,18297.400390625,18344.05078125,18198.0,18206.900390625,4025000
2022-11-04,18361.44921875,18377.25,18254.650390625,18301.94921875,4944100
2022-11-07,18450.150390625,18496.94921875,18309.400390625,18456.44921875,6857500
2022-11-09,18406.25,18538.05078125,18363.849609375,18534.650390625,6239000
2022-11-10,18267.099609375,18356.25,18202.150390625,18302.349609375,5316500
2022-11-11,18573.349609375,18586.150390625,18498.900390625,18505.94921875,10059200
2022-11-14,18568.400390625,18626.150390625,18547.05078125,18603.94921875,6683700
2022-11-15,18635.400390625,18656.55078125,18516.80078125,18603.650390625,4796000
2022-11-16,18615.5,18657.5,18546.94921875,18632.69921875,4859100
2022-11-17,18532.44921875,18618.900390625,18501.150390625,18569.599609375,4945200
2022-11-18,18483.19921875,18587.849609375,18385.44921875,18575.75,4610900
2022-11-21,18334.650390625,18439.650390625,18305.75,18426.099609375,4374600
2022-11-22,18407.5,18421.849609375,18307.849609375,18353.19921875,4207100
2022-11-23,18433.80078125,18487.400390625,18411.099609375,18487.25,4287700
2022-11-24,18627.25,18665.94921875,18462.94921875,18492.30078125,4756000
2022-11-25,18652.05078125,18677.099609375,18583.849609375,18673.80078125,4599100
2022-11-28,18696.75,18751.0,18521.599609375,18582.55078125,4493700
2022-11-29,18758.349609375,18815.900390625,18689.599609375,18691.55078125,4185500
2022-11-30,18919.55078125,18980.75,18762.599609375,18771.349609375,11353300
2022-12-01,18973.05078125,19039.400390625,18939.599609375,19034.19921875,6230000
2022-12-02,18870.25,18948.150390625,18812.599609375,18925.849609375,5438000
2022-12-05,18867.650390625,18905.599609375,18755.5,18898.0,5463700
2022-12-06,18821.55078125,18832.599609375,18760.19921875,18777.599609375,4247700
2022-12-07,18754.0,18858.30078125,18721.849609375,18826.349609375,3932900
2022-12-08,18802.0,18820.349609375,18739.0,18770.80078125,4408000
2022-12-09,18687.650390625,18861.30078125,18594.69921875,18859.400390625,5196900
2022-12-12,18690.80078125,18711.19921875,18536.44921875,18605.19921875,3950100
2022-12-13,18781.650390625,18793.69921875,18688.94921875,18724.05078125,3580000
2022-12-14,18837.25,18872.650390625,18817.349609375,18842.849609375,4008800
2022-12-15,18604.44921875,18833.650390625,18576.0,18795.55078125,3765100
2022-12-16,18446.30078125,18624.650390625,18432.0,18512.150390625,5366500
2022-12-19,18604.5,18616.44921875,18419.44921875,18466.69921875,3298400
2022-12-20,18570.400390625,18589.5,18391.19921875,18532.94921875,3434100
2022-12-21,18361.150390625,18664.75,18324.400390625,18621.30078125,4032100
2022-12-22,18277.849609375,18484.94921875,18212.5,18447.0,4344600
2022-12-23,17888.05078125,18193.0,17855.150390625,18128.5,5423600
2022-12-27,18263.55078125,18280.5,18097.75,18214.94921875,3962900
2022-12-28,18270.94921875,18317.400390625,18200.19921875,18220.349609375,3999100
2022-12-29,18343.599609375,18387.599609375,18124.80078125,18192.19921875,4684900
2022-12-30,18258.75,18434.19921875,18232.30078125,18422.400390625,3520500
2023-01-02,18334.30078125,18350.900390625,18237.44921875,18290.19921875,3910028500
2023-01-03,18376.5,18398.94921875,18298.55078125,18310.650390625,3733900
2023-01-04,18173.44921875,18385.900390625,18153.05078125,18375.650390625,4360600
2023-01-05,18150.0,18256.30078125,18032.44921875,18236.55078125,4328300
2023-01-06,18013.94921875,18200.30078125,17951.80078125,18165.94921875,4026200
2023-01-09,18248.55078125,18276.25,18098.0,18111.30078125,4219800
2023-01-10,18081.0,18274.400390625,18008.30078125,18270.0,4623800
2023-01-11,18054.30078125,18135.30078125,17988.19921875,18094.650390625,4395000
2023-01-12,18028.30078125,18105.150390625,17932.75,18080.55078125,4351000
2023-01-13,18126.25,18157.150390625,17949.150390625,18041.19921875,4377700
2023-01-16,18074.19921875,18212.0,18029.0,18191.849609375,3604900
2023-01-17,18216.400390625,18235.349609375,18065.44921875,18102.150390625,4628800
2023-01-18,18307.400390625,18324.30078125,18189.55078125,18237.599609375,5035800
2023-01-19,18244.75,18291.650390625,18202.80078125,18260.099609375,4132000
2023-01-20,18169.44921875,18278.150390625,18156.0,18252.80078125,4497900
2023-01-23,18249.349609375,18292.5,18203.849609375,18254.69921875,3911600
2023-01-24,18245.349609375,18323.75,18210.5,18313.599609375,4282800
2023-01-25,17974.349609375,18219.900390625,17950.400390625,18213.55078125,7325600
2023-01-27,17594.5,17953.30078125,17483.900390625,17946.0,9731100
2023-01-30,17571.849609375,17676.599609375,17331.900390625,17498.650390625,8473900
2023-01-31,17601.0,17644.150390625,17467.5,17636.75,8126800
2023-02-01,17516.150390625,17866.94921875,17247.599609375,17744.849609375,9620500
2023-02-02,17490.30078125,17534.349609375,17321.0,17401.25,8234700
2023-02-03,17687.349609375,17701.80078125,17422.19921875,17574.5,7429500
2023-02-06,17611.44921875,17652.19921875,17541.80078125,17648.69921875,5428700
2023-02-07,17569.69921875,17654.900390625,17504.25,17626.44921875,6532800
2023-02-08,17719.849609375,17743.900390625,17596.849609375,17598.55078125,7687400
2023-02-09,17723.849609375,17751.650390625,17625.25,17724.25,6945900
2023-02-10,17685.44921875,17704.44921875,17634.94921875,17675.400390625,6144000
2023-02-13,17575.150390625,17697.099609375,17532.0,17679.400390625,4600000
2023-02-14,17702.349609375,17721.900390625,17581.599609375,17626.30078125,4760100
2023-02-15,17786.900390625,17804.900390625,17629.30078125,17664.05078125,3965300
2023-02-16,17814.900390625,17907.0,17783.30078125,17856.94921875,4574600
2023-02-17,17721.05078125,17808.55078125,17666.30078125,17753.25,4056300
2023-02-20,17626.900390625,17768.75,17600.849609375,17737.099609375,4475900
2023-02-21,17604.400390625,17699.25,17579.099609375,17682.849609375,4580600
2023-02-22,17335.0,17539.94921875,17307.099609375,17529.650390625,4264400
2023-02-23,17286.30078125,17386.30078125,17224.19921875,17349.80078125,5425400
2023-02-24,17242.150390625,17369.0,17198.30078125,17357.19921875,4444200
2023-02-27,17156.150390625,17212.900390625,17060.099609375,17200.25,4584900
2023-02-28,17083.80078125,17195.349609375,17039.599609375,17145.30078125,8966700
2023-03-01,17238.44921875,17253.44921875,17124.099609375,17134.900390625,4760200
2023-03-02,17129.650390625,17236.099609375,17112.650390625,17217.05078125,4818600
2023-03-03,17385.94921875,17433.900390625,17241.400390625,17258.19921875,5967800
2023-03-06,17506.30078125,17586.05078125,17467.80078125,17475.25,5854900
2023-03-08,17552.94921875,17564.400390625,17399.05078125,17463.900390625,4583500
2023-03-09,17398.30078125,17582.30078125,17382.0,17578.25,4325700
2023-03-10,17244.30078125,17269.099609375,17147.0,17261.400390625,4158000
2023-03-13,16997.30078125,17358.55078125,16960.0,17257.25,4546500
2023-03-14,16887.05078125,17060.05078125,16826.099609375,17003.349609375,5209300
2023-03-15,16825.05078125,17044.099609375,16795.5,17002.75,4298500
2023-03-16,16852.25,16923.849609375,16696.25,16844.75,10267700
2023-03-17,16964.80078125,17014.30078125,16843.0,16981.099609375,8283600
2023-03-20,16852.900390625,16922.75,16700.25,16920.900390625,5116000
2023-03-21,16970.5,16990.44921875,16876.69921875,16926.25,4499700
2023-03-22,17026.19921875,17075.099609375,16987.5,17041.900390625,0
2023-03-23,16958.150390625,17075.69921875,16929.5,16977.44921875,4246900
2023-03-24,16831.80078125,16998.400390625,16806.099609375,16966.69921875,4880700
2023-03-27,16849.30078125,16953.55078125,16802.55078125,16870.30078125,4806300
2023-03-28,16795.349609375,16905.30078125,16758.099609375,16884.75,4868100
2023-03-29,16918.05078125,16962.69921875,16791.30078125,16808.849609375,6676600
2023-03-31,17186.150390625,17206.849609375,17036.099609375,17043.0,5948700
2023-04-03,17224.75,17256.19921875,17141.44921875,17256.19921875,4180100
2023-04-05,17373.94921875,17387.80078125,17232.650390625,17245.650390625,4565000
2023-04-06,17414.650390625,17451.099609375,17321.30078125,17357.55078125,4332800
2023-04-10,17446.30078125,17510.30078125,17422.900390625,17454.05078125,4428900
2023-04-11,17540.80078125,17571.05078125,17476.19921875,17528.44921875,4731500
2023-04-12,17626.900390625,17638.94921875,17539.94921875,17582.80078125,4042800
2023-04-13,17635.150390625,17647.69921875,17546.55078125,17624.44921875,4411900
2023-04-17,17543.44921875,17667.30078125,17411.55078125,17667.30078125,5124000
2023-04-18,17510.849609375,17600.55078125,17457.44921875,17600.55078125,4180800
2023-04-19,17455.44921875,17513.849609375,17421.80078125,17507.44921875,4638400
2023-04-20,17459.849609375,17515.5,17422.19921875,17476.05078125,3543700
2023-04-21,17455.25,17493.19921875,17388.55078125,17476.099609375,4533700
2023-04-24,17564.400390625,17574.849609375,17446.099609375,17532.599609375,4124700
2023-04-25,17600.05078125,17633.400390625,17546.80078125,17582.19921875,6285500
2023-04-26,17645.55078125,17657.69921875,17549.69921875,17598.30078125,4103700
2023-04-27,17739.94921875,17755.150390625,17631.69921875,17646.44921875,4652500
2023-04-28,17903.94921875,17926.05078125,17726.69921875,17777.400390625,7132300
2023-05-02,17989.30078125,18020.599609375,17943.5,17964.349609375,5336300
2023-05-03,17941.099609375,17971.25,17895.349609375,17958.150390625,4516300
2023-05-04,18099.75,18110.30078125,17923.44921875,17938.599609375,5084900
2023-05-05,17939.25,18076.69921875,17925.55078125,17982.05078125,4807700
2023-05-08,18118.5,18137.0,17966.25,17984.55078125,4865600
2023-05-09,18114.05078125,18198.849609375,18078.19921875,18154.849609375,5308800
2023-05-10,18170.849609375,18182.400390625,18064.599609375,18158.05078125,4199300
2023-05-11,18174.25,18242.349609375,18146.650390625,18218.80078125,4403600
2023-05-12,18181.94921875,18212.150390625,18070.099609375,18152.69921875,4400400
2023-05-15,18258.099609375,18317.69921875,18157.900390625,18202.849609375,4120000
2023-05-16,18162.25,18291.69921875,18141.69921875,18291.599609375,4956200
2023-05-17,18056.69921875,18186.75,17991.849609375,18178.599609375,4332500
2023-05-18,17985.75,18165.650390625,17964.349609375,18156.75,4894900
2023-05-19,18060.349609375,18074.5,17911.69921875,18034.5,4984600
2023-05-22,18180.900390625,18199.5,18040.44921875,18065.650390625,5723500
2023-05-23,18219.80078125,18287.44921875,18197.80078125,18236.5,5014000
2023-05-24,18170.0,18267.80078125,18149.30078125,18178.55078125,4464800
2023-05-25,18213.599609375,18230.349609375,18102.150390625,18158.30078125,5436600
2023-05-26,18393.05078125,18400.69921875,18223.30078125,18256.150390625,4543600
2023-05-29,18490.25,18532.25,18472.599609375,18512.5,4721600
2023-05-30,18516.94921875,18546.900390625,18470.099609375,18500.150390625,4248400
2023-05-31,18438.30078125,18484.5,18380.25,18479.150390625,13086600
2023-06-01,18405.69921875,18493.25,18383.80078125,18482.849609375,4656600
2023-06-02,18457.0,18492.05078125,18402.69921875,18469.25,6001900
2023-06-05,18513.849609375,18554.900390625,18502.69921875,18529.94921875,4944800
2023-06-06,18527.849609375,18550.650390625,18459.80078125,18525.349609375,4181200
2023-06-07,18659.650390625,18671.599609375,18566.099609375,18596.05078125,4694800
2023-06-08,18562.94921875,18706.05078125,18546.099609375,18665.400390625,5312200
2023-06-09,18502.099609375,18607.150390625,18493.099609375,18588.19921875,4268800
2023-06-12,18545.80078125,18570.19921875,18498.30078125,18537.0,4229400
2023-06-13,18668.0,18679.25,18581.400390625,18581.80078125,4554700
2023-06-14,18705.25,18719.5,18644.75,18700.25,4892600
2023-06-15,18653.599609375,18757.44921875,18633.650390625,18727.30078125,4858900
2023-06-16,18798.55078125,18835.94921875,18683.349609375,18695.349609375,5069800
2023-06-19,18732.80078125,18855.75,18698.25,18847.80078125,4308800
2023-06-20,18794.599609375,18816.400390625,18651.849609375,18736.30078125,3940500
2023-06-21,18827.80078125,18858.19921875,18774.650390625,18829.69921875,4309700
2023-06-22,18722.69921875,18850.400390625,18710.30078125,18830.349609375,4587100
2023-06-23,18595.75,18710.05078125,18580.94921875,18698.94921875,4159600
2023-06-26,18632.75,18654.94921875,18578.05078125,18600.650390625,3332000
2023-06-27,18751.30078125,18761.5,18662.44921875,18690.94921875,4109800
2023-06-28,18901.19921875,18926.05078125,18795.75,18840.80078125,7002100
2023-06-30,19099.55078125,19110.5,18953.19921875,18999.94921875,5171400
2023-07-03,19223.849609375,19243.099609375,19148.55078125,19159.94921875,4504000
2023-07-04,19270.55078125,19318.69921875,19196.849609375,19305.55078125,3867700
2023-07-05,19297.94921875,19317.599609375,19239.849609375,19295.349609375,4417800
2023-07-06,19397.099609375,19410.05078125,19279.650390625,19293.150390625,5048800
2023-07-07,19233.599609375,19426.80078125,19205.25,19333.55078125,4628000
2023-07-10,19239.80078125,19316.900390625,19213.5,19299.0,4375300
2023-07-11,19333.599609375,19403.349609375,19288.19921875,19307.349609375,4715800
2023-07-12,19293.69921875,19398.099609375,19274.55078125,19389.400390625,5311200
2023-07-13,19304.849609375,19466.400390625,19275.400390625,19400.349609375,6733600
2023-07-14,19454.0,19482.69921875,19321.69921875,19386.30078125,5338000
2023-07-17,19584.80078125,19602.80078125,19457.75,19500.349609375,4552600
2023-07-18,19605.849609375,19681.650390625,19548.94921875,19657.94921875,4903500
2023-07-19,19690.69921875,19706.80078125,19596.599609375,19658.650390625,4331900
2023-07-20,19811.900390625,19822.94921875,19622.599609375,19694.19921875,4452700
2023-07-21,19602.599609375,19732.25,19562.400390625,19655.25,5419700
2023-07-24,19540.44921875,19642.80078125,19526.650390625,19610.30078125,4992300
2023-07-25,19566.900390625,19593.75,19491.05078125,19593.75,6130600
2023-07-26,19662.0,19706.349609375,19600.94921875,19623.80078125,4684600
2023-07-27,19566.69921875,19752.44921875,19510.30078125,19731.55078125,5715200
2023-07-28,19580.650390625,19606.44921875,19498.55078125,19576.650390625,5844800
2023-07-31,19679.349609375,19697.44921875,19545.0,19598.900390625,5635400
2023-08-01,19659.849609375,19722.099609375,19630.69921875,19712.849609375,5143800
2023-08-02,19447.099609375,19610.0,19339.75,19590.55078125,5605500
2023-08-03,19310.900390625,19453.900390625,19222.400390625,19388.55078125,8225200
2023-08-04,19448.75,19472.5,19378.400390625,19394.75,8660200
2023-08-07,19521.849609375,19546.150390625,19451.19921875,19509.900390625,6426700
2023-08-08,19497.44921875,19560.55078125,19450.099609375,19554.599609375,5957400
2023-08-09,19554.75,19565.69921875,19403.05078125,19510.599609375,5117200
2023-08-10,19463.099609375,19548.900390625,19423.5,19535.55078125,5647100
2023-08-11,19359.0,19484.400390625,19343.25,19482.30078125,4611900
2023-08-14,19330.80078125,19363.55078125,19153.69921875,19313.44921875,4550600
2023-08-16,19358.05078125,19375.05078125,19212.75,19268.05078125,0
2023-08-17,19264.599609375,19361.599609375,19236.30078125,19350.80078125,4257900
2023-08-18,19209.349609375,19273.150390625,19157.44921875,19208.25,4358200
2023-08-21,19303.400390625,19333.19921875,19205.25,19224.05078125,4087300
2023-08-22,19325.44921875,19364.25,19305.5,19333.05078125,4554400
2023-08-23,19362.55078125,19397.0,19302.69921875,19371.349609375,4486500
2023-08-24,19323.349609375,19504.19921875,19306.650390625,19458.349609375,4703500
2023-08-25,19193.900390625,19278.5,19162.69921875,19242.55078125,6856400
2023-08-28,19243.650390625,19299.099609375,19183.349609375,19235.900390625,5070000
2023-08-29,19291.25,19313.150390625,19259.44921875,19311.69921875,5085600
2023-08-30,19307.5,19400.650390625,19295.349609375,19383.69921875,5980200
2023-08-31,19204.80078125,19338.55078125,19178.0,19331.349609375,8760300
2023-09-01,19382.94921875,19403.75,19210.150390625,19212.900390625,5826200
2023-09-04,19485.5,19499.75,19382.94921875,19473.400390625,6362448000
2023-09-05,19531.19921875,19542.80078125,19482.19921875,19525.150390625,5367100
2023-09-06,19578.25,19599.94921875,19464.099609375,19542.0,7063400
2023-09-07,19690.5,19703.0,19533.150390625,19572.099609375,6183300
2023-09-08,19789.30078125,19834.900390625,19690.5,19741.30078125,5859500
2023-09-11,19970.80078125,19981.0,19841.75,19864.900390625,5471300
2023-09-12,19905.19921875,20082.400390625,19835.05078125,20082.099609375,6629800
2023-09-13,19977.80078125,20000.5,19844.75,19900.849609375,4963000
2023-09-14,20024.80078125,20083.69921875,19961.400390625,20040.55078125,4854300
2023-09-15,20108.400390625,20136.30078125,20048.75,20079.75,8106100
2023-09-18,20056.150390625,20115.5,20039.75,20092.94921875,5609000
2023-09-20,19832.599609375,19984.150390625,19809.55078125,19919.0,6581600
2023-09-21,19674.80078125,19784.80078125,19641.19921875,19779.19921875,4658300
2023-09-22,19614.19921875,19732.80078125,19597.19921875,19679.5,4742000
2023-09-25,19606.849609375,19663.0,19539.69921875,19622.05078125,3639000
2023-09-26,19606.05078125,19640.94921875,19579.650390625,19615.849609375,3676300
2023-09-27,19654.94921875,19668.0,19498.44921875,19583.400390625,3967600
2023-09-28,19451.650390625,19703.349609375,19421.25,19698.44921875,6022600
2023-09-29,19577.05078125,19656.44921875,19482.0,19511.44921875,4405600
2023-10-03,19492.69921875,19571.5,19434.44921875,19569.900390625,5458600
2023-10-04,19376.25,19423.900390625,19277.30078125,19416.05078125,6122200
2023-10-05,19476.05078125,19504.349609375,19420.80078125,19462.44921875,6346900
2023-10-06,19584.44921875,19606.05078125,19524.69921875,19554.400390625,3908000
2023-10-09,19428.900390625,19504.650390625,19391.75,19462.5,3992800
2023-10-10,19616.55078125,19640.69921875,19484.75,19485.94921875,4538100
2023-10-11,19736.80078125,19767.150390625,19686.599609375,19695.5,5264600
2023-10-12,19728.099609375,19775.80078125,19709.19921875,19755.94921875,4920300
2023-10-13,19691.69921875,19744.30078125,19579.94921875,19598.349609375,4859000
2023-10-16,19680.650390625,19726.400390625,19636.400390625,19678.099609375,3779600
2023-10-17,19758.900390625,19792.75,19726.30078125,19787.099609375,3839100
2023-10-18,19611.349609375,19780.0,19600.349609375,19769.349609375,4964200
2023-10-19,19562.30078125,19613.75,19449.349609375,19490.94921875,4111700
2023-10-20,19468.400390625,19533.349609375,19450.30078125,19488.25,4366800
2023-10-23,19189.099609375,19482.69921875,19162.19921875,19451.400390625,4435900
2023-10-25,19034.400390625,19264.900390625,18977.150390625,19196.75,4546700
2023-10-26,18780.599609375,18954.55078125,18743.30078125,18941.400390625,6658100
2023-10-27,18996.099609375,19024.75,18856.900390625,18859.0,4715000
2023-10-30,19080.849609375,19096.5,18882.400390625,19007.599609375,3767600
2023-10-31,19035.349609375,19175.19921875,19012.349609375,19174.599609375,4510500
2023-11-01,18942.30078125,19061.94921875,18926.05078125,19028.849609375,4498500
2023-11-02,19107.25,19128.150390625,19028.150390625,19074.55078125,5034400
2023-11-03,19222.099609375,19256.44921875,19200.30078125,19215.900390625,6069700
2023-11-06,19399.099609375,19410.69921875,19300.349609375,19333.19921875,5702900
2023-11-07,19416.80078125,19433.900390625,19331.55078125,19398.25,5833400
2023-11-08,19470.099609375,19485.25,19426.44921875,19466.900390625,4758900
2023-11-09,19413.80078125,19494.44921875,19398.599609375,19489.150390625,4206200
2023-11-10,19444.80078125,19468.75,19344.900390625,19371.55078125,3505100
2023-11-13,19475.69921875,19515.19921875,19436.599609375,19508.599609375,4040500
2023-11-15,19698.400390625,19714.900390625,19611.05078125,19675.5,5704300
2023-11-16,19785.849609375,19884.30078125,19652.599609375,19701.650390625,5007300
2023-11-17,19773.44921875,19835.75,19696.099609375,19704.599609375,5113100
2023-11-20,19730.69921875,19795.099609375,19715.150390625,19779.55078125,3593400
2023-11-21,19806.400390625,19851.80078125,19788.05078125,19807.5,3759300
2023-11-22,19818.900390625,19849.05078125,19716.94921875,19810.30078125,3743800
2023-11-23,19819.400390625,19883.44921875,19802.25,19839.69921875,3334100
2023-11-24,19812.099609375,19854.69921875,19792.75,19831.80078125,3439600
2023-11-28,19938.400390625,19964.94921875,19832.5,19867.75,5943800
2023-11-29,20136.19921875,20144.599609375,20021.30078125,20037.25,6345300
2023-11-30,20201.0,20226.400390625,20063.400390625,20152.849609375,11787000
2023-12-01,20339.44921875,20365.44921875,20263.099609375,20274.599609375,6576500
2023-12-04,20757.94921875,20773.69921875,20586.75,20687.349609375,9011500
2023-12-05,20949.25,20957.650390625,20783.599609375,20870.400390625,9014000
2023-12-06,21074.150390625,21093.0,20978.099609375,21055.099609375,8402300
2023-12-07,21076.349609375,21102.80078125,21014.19921875,21086.25,7820400
2023-12-08,21107.19921875,21172.349609375,20981.69921875,21125.19921875,6940400
2023-12-11,21161.69921875,21181.099609375,21089.30078125,21114.75,5331700
2023-12-12,21058.25,21203.69921875,21009.900390625,21191.900390625,5143800
2023-12-13,21099.599609375,21122.150390625,20930.25,21088.349609375,5829600
2023-12-14,21364.30078125,21392.75,21252.69921875,21279.400390625,6880100
2023-12-15,21595.5,21624.75,21411.349609375,21471.19921875,8707700
2023-12-18,21585.25,21644.0,21510.150390625,21585.19921875,5881200
2023-12-19,21622.94921875,21672.55078125,21494.400390625,21647.44921875,5595500
2023-12-20,21267.349609375,21775.75,21206.349609375,21728.650390625,7595500
2023-12-21,21402.150390625,21435.0,21073.900390625,21135.30078125,6041800
2023-12-22,21508.849609375,21544.19921875,21382.19921875,21461.25,6195000
2023-12-26,21617.05078125,21647.05078125,21504.599609375,21539.400390625,5015000
2023-12-27,21815.44921875,21834.69921875,21678.400390625,21683.900390625,5219000
